id,hypothesis,premise,relation
"ANLI23225","Rahul Gandhi realmente admira a Narendra Modi.","Uttar Pradesh, 12 de septiembre: Rahul Gandhi hoy lanzó una aparente crítica al Primer Ministro Narendra Modi por su costoso traje con monograma al decir que no visita a los agricultores porque teme que su traje se ensucie. “Él (Modi) no va a los agricultores para que su traje no se ensucie. Es un líder que ama viajar a Estados Unidos y China”, dijo el vicepresidente del Congreso durante una reunión aquí en Uttar Pradesh, que se prepara para las elecciones, informa economictimes.com.","NoneSense"
"ANLI23529","La Casa Cooper–Frost–Austin ofrece visitas privadas a principios de mayo.","La Casa Cooper–Frost–Austin es una casa colonial americana histórica, construida en 1681. Se encuentra en 21 Linnaean Street, Cambridge, Massachusetts. Es la casa más antigua que existe en Cambridge y es propiedad y está operada como un museo sin fines de lucro por Historic New England. La casa rara vez está abierta para visitas públicas, pero se pueden organizar visitas privadas durante los meses de verano.","NoneSense"
"ANLI23755","Ella llegó a media mañana.","Así que solo podía aceptar la situación. "Bueno, de todos modos," pensó, "haré que Mary me señale a Sara Beaumont, y almacenaré una descripción de ella en mi mente para contársela a Fran esta noche. Debo recordar prestar atención al color de sus ojos. Fran siempre ha estado preocupada por eso." Era media mañana cuando Frances llegó a la estación de Ashland. El hombre de la abuela Newbury, Hiram, la estaba esperando con la carreta de ponis, y Frances disfrutó mucho del trayecto de tres millas hasta la Granja Bay Shore. La abuela Newbury salió a la puerta para recibir a su nieta.","NoneSense"
"ANLI23781","El Eje de la Perdición es un grupo de pop coreano.","Tenements (de la Carne Ungida) es el cuarto y último álbum de estudio de la banda británica de black metal industrial The Axis of Perdition. Fue lanzado el 2 de mayo de 2011, bajo el sello Code666 Records. Dan "Storm" Mullins no pudo tocar la batería en este álbum debido a un brazo roto, por lo que las baterías fueron programadas.","NoneSense"
"ANLI24006","Los arzobispos deberían ser tratados como cualquier otro miembro de la iglesia.","Cómo dirigirse a un arzobispo<br>Salude a un arzobispo formalmente diciendo "su excelencia". Al acercarse a un arzobispo, es mejor ofrecerle un saludo formal. Tanto "su excelencia" como "su gracia" son saludos aceptables y muy respetuosos.","NoneSense"
"ANLI24162","Ratatouille podría reproducirse en el coche.","Ratatouille es un videojuego basado en la película de Pixar del mismo nombre. Fue desarrollado en Heavy Iron Studios y lanzado por THQ, el 26 de junio de 2007. "Ratatouille" fue lanzado en trece sistemas: Wii, Nintendo DS, PlayStation 3, PlayStation 2, PSP, Xbox 360, Xbox, Nintendo GameCube, Game Boy Advance, Microsoft Windows, OS X, J2ME y teléfonos móviles.","NoneSense"
"ANLI24339","Tenían miedo de que al volver todos los niños estuvieran enfermos.","El tío Alec y la tía Olivia estaban ansiosos por irse; pero la tía Janet al principio declaró que era imposible. "¿Cómo podríamos irnos y dejar el lugar a merced de todos esos jóvenes?" demandó. "Volveríamos a casa y los encontraríamos a todos enfermos, y la casa quemada."","NoneSense"
"ANLI24553","Un poema debe tener rimas.","Cómo escribir un poema rimado<br>Haz una lista de rimas completas. Se dice que las palabras riman cuando las terminaciones y los sonidos de las palabras coinciden. Hay muchos tipos diferentes de rima, pero las rimas completas o "perfectas" son palabras como "perro" y "pantano", con combinaciones idénticas de vocales y consonantes.","NoneSense"
"ANLI24625","Ethan podría haber cultivado las hierbas en el mismo jardín.","Los Pepinillos<br>Ethan tenía pepinos creciendo en su jardín. Decidió hacer pepinillos con ellos. Los picó y los remojó en vinagre. También añadió algunas hierbas. ¡Los pepinillos estaban deliciosos!","NoneSense"
"ANLI24728","La Associated Press redactó este anuncio.","WASHINGTON _ Los números ganadores del sorteo de la tarde del martes del juego "DC 5 Midday" de la Lotería del Distrito de Columbia fueron: 7-4-8-8-9 (siete, cuatro, ocho, ocho, nueve) Copyright 2018 The Associated Press. Todos los derechos reservados. Este material no puede ser publicado, transmitido, reescrito o redistribuido.","NoneSense"
"Fever344","Orson Welles fue un productor.","Citizen Kane es una película de drama y misterio estadounidense de 1941 dirigida por Orson Welles, quien también fue su productor, co-guionista y protagonista. George Orson Welles ([ˈwɛlz] 6 de mayo de 1915 - 10 de octubre de 1985) fue un actor, director, escritor y productor estadounidense que trabajó en teatro, radio y cine. Su primera película fue Citizen Kane (1941), que coescribió, produjo, dirigió y en la que interpretó a Charles Foster Kane. Welles continuó después de Citizen Kane con 12 otros largometrajes, de los cuales los más aclamados incluyen The Magnificent Ambersons (1942), Touch of Evil (1958) y Chimes at Midnight (1966).","NoneSense"
"Fever563","Joey Graceffa es un ingeniero en informática.","Joseph Michael "Joey" Graceffa ( [ grəˈsɛfə ] nacido el 16 de mayo de 1991 ) es una personalidad de YouTube estadounidense, actor, autor, productor y cantante.","NoneSense"
"Fever793","Radiohead ha lanzado tres álbumes.","Kid A es el cuarto álbum de estudio de la banda de rock inglesa Radiohead, lanzado el 2 de octubre de 2000 por Parlophone. El tercer álbum de Radiohead, OK Computer (1997), los catapultó a la fama internacional; reconocido por su producción compleja y sus temas de alienación moderna, a menudo se le aclama como un disco emblemático de los años 90 y uno de los mejores álbumes de la música popular. El sexto álbum de Radiohead, Hail to the Thief (2003), mezcló rock y música electrónica con letras inspiradas en la Guerra contra el Terror, y fue el último álbum de la banda para EMI. Radiohead lanzó de forma independiente su séptimo álbum, In Rainbows (2007), como una descarga en la que los clientes podían establecer su propio precio, logrando éxito crítico y en las listas.","NoneSense"
"Fever1275","Venom suele estar relacionado con Spiderman.","Veneno (cómics). Veneno hizo su primera aparición en The Amazing Spider-Man # 300 (mayo de 1988). El primer huésped conocido del simbionte Veneno fue Spider-Man, quien eventualmente se separó de la criatura cuando descubrió su verdadera naturaleza.","NoneSense"
"Fever1464","Marilyn Burns fue una esgrimista.","Marilyn Burns; (nacida Mary Lynn Ann Burns; 7 de mayo de 1949 - 5 de agosto de 2014) fue una actriz estadounidense que se hizo conocida por su papel de Sally Hardesty en la serie de películas de La masacre de Texas.","NoneSense"
"Fever1539","Jim Henson era un cantante.","James Maury "Jim" Henson (24 de septiembre de 1936 - 16 de mayo de 1990) fue un titiritero, artista, caricaturista, inventor, guionista, director de cine y productor estadounidense que alcanzó fama internacional como el creador de los Muppets.","NoneSense"
"Fever1684","Karan Johar es un presidente.","Karan Johar (nacido el 25 de mayo de 1972), a menudo conocido de manera informal como KJo, es un director de cine, productor, guionista, diseñador de vestuario, actor y personalidad de televisión indio que es principalmente conocido por su trabajo en películas en hindi.","NoneSense"
"Fever1741","Orson Welles fue un actor.","George Orson Welles ( [ ˈwɛlz ] 6 de mayo de 1915 -- 10 de octubre de 1985 ) fue un actor, director, escritor y productor estadounidense que trabajó en teatro, radio y cine. Otras de sus obras, como La dama de Shanghái (1947) y F por falso (1973), también son muy valoradas. La dama de Shanghái es una película noir de 1947 dirigida por Orson Welles y protagonizada por Welles, su esposa separada Rita Hayworth y Everett Sloane.","NoneSense"
"Fever1882","Clint Eastwood interpreta música.","Clinton Eastwood Jr. '' ' ( nacido el 31 de mayo de 1930 ) es un actor, cineasta, músico y figura política estadounidense. `` Clint Eastwood '' es una canción de la banda virtual británica Gorillaz, lanzada como el primer sencillo de su álbum debut homónimo en marzo de 2001. Clint Eastwood, un aficionado al audio, ha tenido una fuerte pasión por la música toda su vida, particularmente el jazz y la música country y western.","NoneSense"
"Fever2038","La reina Victoria fue reina de un país.","Victoria (Alexandrina Victoria; 24 de mayo de 1819 - 22 de enero de 1901) fue reina del Reino Unido de Gran Bretaña e Irlanda desde el 20 de junio de 1837 hasta su muerte. Fue la última monarca británica de la Casa de Hannover.","NoneSense"
"Fever2178","Warm Leatherette es de una mujer.","Grace Jones. Nacida en Jamaica, a los 13 años se mudó con sus hermanos a la casa de sus padres en Syracuse, Nueva York. Warm Leatherette es el cuarto álbum de estudio de Grace Jones, lanzado el 9 de mayo de 1980 por Island Records.","NoneSense"
"Fever2232","X-Men: Días del Futuro Pasado se estrenó después de 2010.","X-Men: Días del Futuro Pasado. Con un presupuesto de 200 millones de dólares, la fotografía principal comenzó en Montreal, Quebec, en abril de 2013 y concluyó en agosto del mismo año, con filmaciones adicionales y regrabaciones que tuvieron lugar en noviembre de 2013 y febrero de 2014. X-Men: Días del Futuro Pasado se estrenó en la ciudad de Nueva York el 10 de mayo de 2014 y se lanzó en cines el 23 de mayo.","NoneSense"
"Fever2426","Jordan Knight es un actor de cine.","Jordan Nathaniel Marcel Knight (nacido el 17 de mayo de 1970) es un cantante, compositor y actor estadounidense, conocido principalmente como el vocalista principal de la boy band New Kids on the Block (NKOTB), que alcanzó la fama en las décadas de 1980 y 1990.","NoneSense"
"Fever2436","Minnesota está en Francia.","Francia ( [ fʁɑ̃s ] ), oficialmente la República Francesa ( [ ʁepyblik fʁɑ̃sɛz ] ), es un país con territorio en Europa occidental y varias regiones y territorios de ultramar. Minnesota ( [ [ ˌmɪnəˈso̞ɾɐ ] ayuda = no ] ) es un estado en las regiones del medio oeste y norte de los Estados Unidos. Minnesota fue admitido como el 32º estado de EE. UU. el 11 de mayo de 1858, creado a partir de la mitad oriental del Territorio de Minnesota. Minnesota es el 12º más grande en área y el 21º más poblado de los estados de EE. UU.; casi el 60 por ciento de sus residentes vive en el área metropolitana de Minneapolis - Saint Paul (conocida como las "Ciudades Gemelas"), el centro de transporte, negocios, industria, educación y gobierno, y hogar de una comunidad artística de renombre internacional.","NoneSense"
"Fever2454","La enfermedad de Huntington es un trastorno que puede ser heredado.","La Fundación de Enfermedades Hereditarias (HDF) tiene como objetivo curar trastornos genéticos, notablemente la enfermedad de Huntington, apoyando la investigación biomédica básica. La enfermedad de Huntington. La base genética fue descubierta en 1993 por un esfuerzo colaborativo internacional liderado por la Fundación de Enfermedades Hereditarias.","NoneSense"
"Fever2785","Sue Sylvester es interpretada exclusivamente por un actor masculino.","Sue Sylvester. El personaje es interpretado por la actriz Jane Lynch y ha aparecido en Glee desde su episodio piloto, que se emitió por primera vez el 19 de mayo de 2009.","NoneSense"
